dataSource,value_O_wells,units_wells,value_O_heads,units_heads,value_O_drains,units_drains,Zone_1,Zone_2,Zone_3,Zone_4,Zone_5,Zone_6,Zone_7,Zone_8,Zone_9,Zone_10,Zone_11
e40e9a6c3efe0d05f3cc451187a1ca61.csv,3150000000,ft3 (total for entire model),782.4898,feet (monthly average),18.165714,cfs,1.7,1.9,1.9,2,1.9,2,2,0.7,2,1.9,1.8
e41356bed829408c796a2a5bd1958a0f.csv,3280000000,ft3 (total for entire model),781.25305,feet (monthly average),18.151253,cfs,2,1.1,2,1.9,1.9,1.9,1.9,0.7,1.9,2,2
e41df5878a0cb4a98415ef7b24c3ea0a.csv,3310000000,ft3 (total for entire model),781.12787,feet (monthly average),18.033249,cfs,1.9,1.5,1.2,1.9,1.9,2,1.9,0.7,1.9,2,2
e426b58dd7eb3a54e12f909bfd6f0648.csv,2980000000,ft3 (total for entire model),783.3003,feet (monthly average),18.505676,cfs,2,1.9,1.9,2,1.9,1.1,2,0.6,2,2,1.9
e42b07069c7b8fa7889aa26a9262cc5c.csv,3160000000,ft3 (total for entire model),782.17523,feet (monthly average),18.397095,cfs,2,0.5,2,1.9,1.9,2,2,0.6,2,1.9,2
e42b8a9c891482508bc606b2c4733c57.csv,4720000000,ft3 (total for entire model),773.8694,feet (monthly average),15.269098,cfs,1.9,1.5,2,2,1.9,2,1.9,1.9,1.9,2,1.9
e42c53c24d5e06a216b2298fb354e7ed.csv,3080000000,ft3 (total for entire model),782.5698,feet (monthly average),18.276794,cfs,2,1.9,1.9,1.9,1.3,2,1.9,0.5,2,2,2
e433b0f5e516d27f686be7876e94e7ad.csv,3220000000,ft3 (total for entire model),781.4182,feet (monthly average),18.156193,cfs,1.9,1.5,2,2,0.6,2,1.9,0.7,2,1.9,1.9
e43f204045b1fa9c3ea14f8659dcf641.csv,3310000000,ft3 (total for entire model),781.12244,feet (monthly average),18.16652,cfs,1.9,1.5,1.9,2,2,1.1,2,0.8,2,2,2
e43fefed7aedee02ec2196b3397b098f.csv,3020000000,ft3 (total for entire model),782.5644,feet (monthly average),18.392769,cfs,1.9,1.5,1.9,2,2,1.9,1.9,0.7,2,1.9,1.7
e450f97ede9508794897f886c47aa280.csv,3100000000,ft3 (total for entire model),782.58746,feet (monthly average),18.417555,cfs,1.9,0.7,1.9,2,2,2,1.9,0.7,1.9,2,1.8
e458eff0d980665fe7d0fd11dbcdb8d6.csv,3170000000,ft3 (total for entire model),782.12994,feet (monthly average),18.244728,cfs,1.7,1.5,2,1.9,1.9,1.9,1.9,0.6,1.9,2,2
e4592e46ba470e8522b17351ab7c0393.csv,3060000000,ft3 (total for entire model),782.70404,feet (monthly average),18.336035,cfs,2,1.9,1.9,1.9,1.9,1.9,1.9,0.5,1,1.9,2
e45993a59ccadfa1d52b33d4612e92e4.csv,3220000000,ft3 (total for entire model),781.4116,feet (monthly average),18.154215,cfs,1.9,1.5,2,2,0.5,2,1.9,0.7,2,2,1.9
e45b025abbd307b330e91a42bc447b0e.csv,3360000000,ft3 (total for entire model),780.8604,feet (monthly average),18.080936,cfs,1.9,1.5,1.9,2,2,1.5,1.9,0.8,1.9,0.7,2
e46a66ca6bc588ca036a36ea0c7faf8e.csv,3350000000,ft3 (total for entire model),780.7856,feet (monthly average),18.080877,cfs,2,1.5,2,1.9,1,1.4,1.9,0.8,2,1.9,2
e477521801f2c5bac10b7dacebbd9fbf.csv,3180000000,ft3 (total for entire model),782.08844,feet (monthly average),18.135912,cfs,2,1.9,2,2,1.9,1.9,1.2,0.7,1.9,1.9,1.9
e479f1be4e2ea992e171a7f9f10ad3a3.csv,4580000000,ft3 (total for entire model),774.5688,feet (monthly average),15.5673065,cfs,2,1.5,1.9,2,2,1.9,1.9,1.8,1.9,2,1.9
e47af86b749c09db52bea2dd4f4f8ce0.csv,3160000000,ft3 (total for entire model),782.0002,feet (monthly average),18.342398,cfs,2,0.8,1.9,2,2,2,1.9,0.6,2,1.9,2
e47c698d140459e6d4b17c432c018b0e.csv,3170000000,ft3 (total for entire model),781.83234,feet (monthly average),18.301289,cfs,2,1,1.9,2,2,2,1.9,0.6,2,1.9,2
e48dfe16f68a52c0fa364f186309ecca.csv,3200000000,ft3 (total for entire model),781.53986,feet (monthly average),18.187023,cfs,1.9,1.5,1.9,1.9,1.4,1.9,1.9,0.7,1.9,2,1.9
e4b6b508758147df92ef0553355e5713.csv,3310000000,ft3 (total for entire model),782.04504,feet (monthly average),18.09477,cfs,0.7,1.5,2,2,1.9,2,1.8,0.7,1.8,2,2
e4b72772a77772329dcefe8cbcb2e4fc.csv,3370000000,ft3 (total for entire model),780.7456,feet (monthly average),18.040297,cfs,1.9,1.5,1.9,2,1.9,1.5,2,0.8,2,1.8,2
e4bb596ecf562396433cef5c7a1fac19.csv,4070000000,ft3 (total for entire model),777.5973,feet (monthly average),16.741957,cfs,2,1.9,1.9,2,2,1.9,2,1.3,2,1.9,2
e4c6f5a1f653b17ea7eb4a871d8828a8.csv,3090000000,ft3 (total for entire model),782.1354,feet (monthly average),18.340963,cfs,1.9,1.5,1.9,2,1.7,1.9,2,0.6,1.9,1.9,1.9
e4d0ffc337660844405ce9949a8c11fc.csv,3150000000,ft3 (total for entire model),782.3575,feet (monthly average),18.211899,cfs,1.9,1.9,2,2,2,1.8,1.4,0.6,2,1.9,2
e4d2f485938d26203f3717f694ae2769.csv,3170000000,ft3 (total for entire model),781.6094,feet (monthly average),18.229113,cfs,1.9,1.5,2,2,1.9,2,1.5,0.6,2,1.9,2
e4ed594005adda864f01a18f8ebf4f41.csv,2540000000,ft3 (total for entire model),785.1626,feet (monthly average),19.050869,cfs,2,1.5,2,2,1.9,1,2,0.8,2,1.9,1.2
e4ef680da7be8bad41e1b5950adce372.csv,3290000000,ft3 (total for entire model),781.9471,feet (monthly average),18.05695,cfs,1.9,1.9,0.6,1.9,1.9,1.8,1.9,0.7,1.9,1.9,2
e4ef95f12523532b3ee426a6e0ff0b8d.csv,3230000000,ft3 (total for entire model),781.84424,feet (monthly average),18.078562,cfs,2,1.8,2,2,1.9,2,1.9,0.7,2,1.9,1.9
e4f430de3821cae1871b4523f0f3e981.csv,3300000000,ft3 (total for entire model),781.1294,feet (monthly average),18.19289,cfs,2,1.5,2,2,2,1,2,0.8,2,2,2
e4f7e0ae307974d67d375f102fba8e77.csv,3310000000,ft3 (total for entire model),780.9489,feet (monthly average),18.028875,cfs,1.9,1.5,1.9,1.9,1.9,2,1.9,0.7,1.1,2,2
e4fc2f49904854e06a7fd4779d40a4a7.csv,3150000000,ft3 (total for entire model),782.36993,feet (monthly average),18.167114,cfs,1.9,1.9,1.9,2,0.8,2,2,0.7,2,1.9,1.8
e5032c942c0c844ce5d1b792b2cfa117.csv,4320000000,ft3 (total for entire model),776.34796,feet (monthly average),16.275112,cfs,2,1.9,1.9,2,2,1.9,1.9,1.5,1.9,2,2
e5059ec81442632c9797a30547018ba1.csv,3130000000,ft3 (total for entire model),782.40564,feet (monthly average),18.175083,cfs,1.9,1.9,1.9,1.4,2,2,1.9,0.7,1.9,2,1.8
e509c21f129c66a94df5cbbbe1f599a0.csv,3250000000,ft3 (total for entire model),783.0599,feet (monthly average),18.09872,cfs,0.7,1.9,1.8,2,1.9,1.9,1.9,0.8,1.9,1.9,1.8
e50be600028e8c4c5b31f7afb44600bc.csv,3300000000,ft3 (total for entire model),781.4718,feet (monthly average),18.007864,cfs,2,1.9,2,2,1.9,1.8,1.9,0.7,1.9,2,2
e50c45736a9839b7a6fa05ab050a8ca6.csv,4200000000,ft3 (total for entire model),776.9518,feet (monthly average),16.504843,cfs,2,1.9,1.9,2,2,1.9,2,1.4,2,1.9,2
e50d49f6d75df712520327671beb60e6.csv,3130000000,ft3 (total for entire model),782.41327,feet (monthly average),18.175016,cfs,2,1.9,1.9,1.9,2,2,1.7,0.7,1.9,2,1.8
e50de32093ef7e4ae9fd08615e63337d.csv,3250000000,ft3 (total for entire model),781.4444,feet (monthly average),18.254856,cfs,2,1.5,1,0.5,2,1,2,0.8,1.9,1.9,2
e51c57f9bcb1999b40b7b3efd597e32c.csv,3260000000,ft3 (total for entire model),781.33124,feet (monthly average),18.264545,cfs,2,1.5,2,1.9,2,0.8,2,0.8,2,1.9,2
e520c452e711a3fa0782aeb889e3a60f.csv,3110000000,ft3 (total for entire model),782.7232,feet (monthly average),18.241173,cfs,2,1.9,1.2,2,2,1.8,1.9,0.7,2,2,1.8
e52482655596b90bb9c53f3c0de1ca5a.csv,3360000000,ft3 (total for entire model),780.79193,feet (monthly average),18.052145,cfs,1.9,1.5,1.9,2,2,1.5,1.9,0.8,1.9,1.7,2
e52d77839972888f26dab06ba7a9fad9.csv,3020000000,ft3 (total for entire model),782.79285,feet (monthly average),18.541006,cfs,2,0.8,1.9,1.9,1.9,1.9,1.9,0.5,2,1.9,2
e52f9dc47803fab9a48894a09af72d24.csv,3180000000,ft3 (total for entire model),782.15186,feet (monthly average),18.103197,cfs,1.9,1.9,2,1.9,1.9,2,2,0.8,1.8,2,1.7
e53012ef0bb849998e0fcfc8a47bcc82.csv,3060000000,ft3 (total for entire model),782.6916,feet (monthly average),18.32466,cfs,2,1.9,1.9,1.9,1.9,1.9,1.9,0.5,1.4,1.9,2
e5325490a0d84c26ad388b7fa5454fe8.csv,2330000000,ft3 (total for entire model),786.221,feet (monthly average),19.188923,cfs,1.9,1.5,2,2,1.9,1.9,2,0.6,2,1.9,1.1
e53acb4f3dfa5df9cb93338c36bc1acf.csv,3200000000,ft3 (total for entire model),781.77747,feet (monthly average),18.204409,cfs,1.9,1.5,1.1,2,1.9,1.9,1.9,0.7,1.9,1.9,1.9
e5405cc122569ba4e3b126e06721b002.csv,3070000000,ft3 (total for entire model),782.72174,feet (monthly average),18.316116,cfs,1.9,1.9,1.9,1.9,1.9,2,1.9,0.5,1.9,0.7,2
e546827a53e6cde8f841ea9e590e66b7.csv,3190000000,ft3 (total for entire model),782.0481,feet (monthly average),18.179403,cfs,1.9,1.8,1.9,2,0.6,1.9,2,0.6,1.9,2,2
e55128b187d35f24a818090512f2fae5.csv,3200000000,ft3 (total for entire model),781.9993,feet (monthly average),18.175337,cfs,2,1.8,2,1.9,1.9,1.8,1.9,0.7,0.9,2,1.9
e553e2c02780eb41a5a0bb1cee973cd2.csv,3370000000,ft3 (total for entire model),780.6855,feet (monthly average),18.030277,cfs,2,1.5,1.9,2,1.9,1.5,2,0.8,2,2,2
e556af522bcbb35626efb77007668098.csv,3160000000,ft3 (total for entire model),782.11896,feet (monthly average),18.186693,cfs,1.9,1.9,2,1.5,2,1.8,1.9,0.6,2,1.9,2
e55e4ea2a3e11aa2476137baea35dfbc.csv,4320000000,ft3 (total for entire model),776.3732,feet (monthly average),16.263067,cfs,1.9,1.8,2,2,2,1.9,2,1.5,1.9,2,2
e566be055313becc3300e70411391202.csv,3070000000,ft3 (total for entire model),782.91956,feet (monthly average),18.32125,cfs,2,1.9,0.9,2,2,1.9,2,0.5,2,2,2
e567e423eec70c7ea40625d9665d5211.csv,3070000000,ft3 (total for entire model),783.0024,feet (monthly average),18.433355,cfs,1.9,1.9,2,2,2,0.7,1.9,0.8,1.9,1.9,1.8
e568c385f5506b5e76ac53e9b4542b3b.csv,3090000000,ft3 (total for entire model),782.0237,feet (monthly average),18.313948,cfs,2,1.5,1.9,1.9,1.2,2,1.9,0.6,2,1.9,1.9
e56a1da6b43d0e2024dd1b57b6edafd1.csv,3190000000,ft3 (total for entire model),781.52454,feet (monthly average),18.218102,cfs,2,1.5,1.9,1.9,1.9,2,1.9,0.6,1.4,1.9,2
e5716f8005b0885063b985e2e95074a6.csv,3180000000,ft3 (total for entire model),782.1184,feet (monthly average),18.183508,cfs,1.9,1.9,2,2,1.6,1.8,1.9,0.6,1.9,1.9,2
e5726a2648249810c1629f92968cbea3.csv,3220000000,ft3 (total for entire model),782.4565,feet (monthly average),18.189163,cfs,0.9,1.5,2,1.9,1.9,2,1.9,0.7,1.9,2,1.9
e573f21f35ab9cbffcd7b7d6271efd7f.csv,3240000000,ft3 (total for entire model),781.88605,feet (monthly average),18.086658,cfs,1.9,1.9,1.9,1.9,1.9,2,2,0.7,0.7,2,1.9
e574f15158d880bb6a8cf02d23dea660.csv,3490000000,ft3 (total for entire model),781.64465,feet (monthly average),18.093943,cfs,1,1,1,1,2,1,2,1,1.8,1,2
e5855f3ca285be7d4bc5bdf9f44268bb.csv,3340000000,ft3 (total for entire model),781.66254,feet (monthly average),18.313759,cfs,2,0.5,1,1,2,1,2,0.9,1.9,1,2
e592b55e9bd543a7e4bf45667624aeda.csv,3290000000,ft3 (total for entire model),781.1303,feet (monthly average),18.19486,cfs,2,1.5,2,1.9,2,1,2,0.8,2,2,2
e596c80dda348b526dd328be4bd36b22.csv,3100000000,ft3 (total for entire model),782.58,feet (monthly average),18.28335,cfs,1.9,2,1.9,1.9,1.9,1.9,1.9,0.6,1.9,2,1.9
e599ad3b5a2718b56b81b32f2e765100.csv,3180000000,ft3 (total for entire model),781.7088,feet (monthly average),18.256008,cfs,2,1.2,1.9,1.9,1.9,2,2,0.6,2,1.9,2
e5a2e06480e6e862dc3484f990b8d572.csv,3280000000,ft3 (total for entire model),781.4334,feet (monthly average),18.23092,cfs,2,1.5,1,1.7,2,1,2,0.8,1.9,1.9,2
e5a5126a926a5bdb0eb0216bce05d946.csv,3200000000,ft3 (total for entire model),781.67804,feet (monthly average),18.22822,cfs,2,1.2,1.9,2,1.9,1.9,2,0.7,2,2,1.9
e5a944722660ded83242d071f04128fe.csv,3340000000,ft3 (total for entire model),780.82007,feet (monthly average),18.078848,cfs,2,1.5,2,1.9,2,1.4,1.8,0.8,2,1.9,2
e5b505663aa8ef238eeac22d95d90e1f.csv,3320000000,ft3 (total for entire model),780.9409,feet (monthly average),18.040186,cfs,1.9,1.5,2,2,2,2,1.9,0.7,0.6,1.9,2
e5bc6ace5b39cb8d752320c3ed2d6393.csv,3090000000,ft3 (total for entire model),782.88434,feet (monthly average),18.283203,cfs,1.9,1.9,0.6,1.9,1.9,1.9,2,0.6,1.9,2,1.9
e5d1437c6c4051fac30b6d92941f44f8.csv,3280000000,ft3 (total for entire model),781.43854,feet (monthly average),18.136303,cfs,1.9,1.5,0.8,2,1.9,1.8,1.9,0.7,1.9,2,2
e5d96ca3ec74a36c02c7b7d72c74b79f.csv,3360000000,ft3 (total for entire model),780.8015,feet (monthly average),18.074162,cfs,1.9,1.5,2,2,2,1.5,2,0.8,1.9,0.6,2
e5dd186de0bcc782259100de44d1059e.csv,3160000000,ft3 (total for entire model),782.3372,feet (monthly average),18.171057,cfs,2,1.9,2,2,1.9,1.9,0.7,0.7,1.9,1.9,1.9
e5de1843fe4958f5a44282667d4a213c.csv,3250000000,ft3 (total for entire model),782.7099,feet (monthly average),18.070187,cfs,1.2,1.9,1.8,2,1.9,1.9,1.9,0.8,1.9,1.9,1.8
e5e02c477c742d11a11c94838e062b68.csv,3260000000,ft3 (total for entire model),781.49445,feet (monthly average),18.268047,cfs,2,1.5,1,1,2,1,2,0.8,1.9,1.1,2
e5e20af48adab77bcfa4a9a4059fc86c.csv,3350000000,ft3 (total for entire model),781.2643,feet (monthly average),18.175694,cfs,1.9,0.8,2,2,1.9,1.5,2,0.8,2,2,2
e5e2acf73a611d69911301c8b9aa8b66.csv,2990000000,ft3 (total for entire model),782.8995,feet (monthly average),18.648054,cfs,1.9,1.5,1.9,2,2,0.5,1.9,0.7,1.9,1.9,1.9
e5eefb10c486f34e17f9d3446190873c.csv,3170000000,ft3 (total for entire model),781.98883,feet (monthly average),18.327679,cfs,1.9,0.9,2,2,1.9,1.8,2,0.7,2,1.9,1.9
e5f408f2065d84068fa83d8daeaaaa76.csv,3280000000,ft3 (total for entire model),781.9297,feet (monthly average),18.076988,cfs,2,1.9,1,2,2,1.5,1.9,0.8,2,2,1.9
e5f4fcbf57a03de56869d5422b54b877.csv,3110000000,ft3 (total for entire model),781.993,feet (monthly average),18.29001,cfs,2,1.5,1.9,1.9,1,1.9,1.9,0.7,2,2,1.8
e6057e29e688959c3f1b61e7eb0a031d.csv,3290000000,ft3 (total for entire model),781.65796,feet (monthly average),18.117365,cfs,1.6,1.5,2,2,1.9,1.8,1.9,0.7,1.9,2,2
e60aa9273eea83fb2c3fc6e7022bac9e.csv,3290000000,ft3 (total for entire model),781.0913,feet (monthly average),18.11274,cfs,1.9,1.5,2,2,1,1.8,1.9,0.7,1.9,2,2
e60da7034f14fc6f0a744c40b6facf34.csv,3250000000,ft3 (total for entire model),781.76855,feet (monthly average),18.028193,cfs,2,1.9,2,2,1.2,1.9,1.9,0.8,2,2,1.8
e6196310a68ac89d9a51de4b5d850bbe.csv,3270000000,ft3 (total for entire model),781.69385,feet (monthly average),17.988194,cfs,1.9,1.9,2,2,2,2,2,0.8,2,2,1.8
e61ab0f657c361ce54ec326855b4dca2.csv,3360000000,ft3 (total for entire model),780.82623,feet (monthly average),18.066547,cfs,1.9,1.5,1.9,2,2,1.5,1.9,0.8,1.9,1.2,2
e61b4cfd194b6169380a8fdb589d73e0.csv,3290000000,ft3 (total for entire model),781.5667,feet (monthly average),18.059849,cfs,2,1.8,2,1.9,2,1.8,1.9,0.7,1.9,1.3,2
e621c2fffb84415b09ed507209dea628.csv,3300000000,ft3 (total for entire model),781.83716,feet (monthly average),18.113022,cfs,1.9,1.9,1.9,1.9,1.9,1,1.2,0.9,2,2,1.9
e63327722c66a7f0076a1364171e10e5.csv,3220000000,ft3 (total for entire model),782.4815,feet (monthly average),18.186981,cfs,0.9,1.5,1.9,2,1.9,2,1.9,0.7,2,2,1.9
e634958cd9aad65f5a146efe66964931.csv,3320000000,ft3 (total for entire model),781.4313,feet (monthly average),17.989084,cfs,1.9,1.8,2,2,1.9,2,1.8,0.7,1.8,1.9,2
e65451d00ac48a3fee666f7f5df24711.csv,3370000000,ft3 (total for entire model),782.0972,feet (monthly average),18.114359,cfs,0.5,1.5,2,2,2,1.1,2,1,2,1.9,1.8
e66256ad4ec7ca8b69571a360bca49db.csv,4620000000,ft3 (total for entire model),774.41284,feet (monthly average),15.471649,cfs,2,1.5,1.9,1.9,1.9,1.9,2,1.9,1.9,2,1.8
e6652470909562267340bca97758d6b8.csv,3300000000,ft3 (total for entire model),781.5291,feet (monthly average),18.050444,cfs,1.9,1.9,2,1.9,1.9,1.8,2,0.7,2,0.5,2
e66932cab3a3cb72cd44ad21804c3a46.csv,3430000000,ft3 (total for entire model),780.97253,feet (monthly average),17.85476,cfs,1.9,1.9,1.9,1.9,1.9,1.6,2,0.9,2,2,1.9
e66acb849353b6f8c9754b2129c5a686.csv,3170000000,ft3 (total for entire model),782.1279,feet (monthly average),18.170012,cfs,2,1.9,1.9,2,2,1.9,1.5,0.6,1.9,2,2
e67b74e769e2d41ff0f30b5e4e36d56b.csv,3250000000,ft3 (total for entire model),781.1002,feet (monthly average),18.128166,cfs,1.9,1.5,2,0.8,1.9,1.8,1.9,0.7,1.9,2,2
e67fac4046dce315d4b93895c0372104.csv,3180000000,ft3 (total for entire model),782.00574,feet (monthly average),18.330965,cfs,2,0.7,1.9,2,1.9,1.9,2,0.7,2,2,1.9
e68c8342e57308c0f36e94cfcc017d3c.csv,3260000000,ft3 (total for entire model),781.2798,feet (monthly average),18.167282,cfs,1.9,1.5,2,2,2,1.6,1.9,0.7,2,2,2
e69138d14315168d04cc2f0422c442f4.csv,3190000000,ft3 (total for entire model),782.3204,feet (monthly average),18.229256,cfs,1.3,1.5,1.9,2,1.9,2,1.9,0.6,2,1.9,2
e6942df795a58ab32cb24e656de3c30d.csv,3220000000,ft3 (total for entire model),781.9526,feet (monthly average),18.087341,cfs,1.9,1.9,2,2,2,1.9,1.9,0.7,1.9,2,1.9
e6958f4d999fca279d7a5f70d8c630c2.csv,3060000000,ft3 (total for entire model),782.71655,feet (monthly average),18.347397,cfs,2,1.9,1.9,1.9,1.9,1.9,1.9,0.5,0.6,1.9,2
e69b55755aa1e7e95e015f24ca16f009.csv,3220000000,ft3 (total for entire model),781.4493,feet (monthly average),18.15807,cfs,1.9,1.5,2,2,2,2,1.9,0.7,2,1.4,1.9
e6aa5c4360d97a9aca6cd5501b4130db.csv,3280000000,ft3 (total for entire model),781.875,feet (monthly average),18.153221,cfs,2,1.9,1,1,1.6,1,2,0.8,2,2,2
e6bf215699feb9660267e8ddb6106eee.csv,3240000000,ft3 (total for entire model),781.974,feet (monthly average),18.059187,cfs,1.7,1.9,1.9,2,1.9,2,2,0.7,2,1.9,1.9
e6c4f965de27739e9be4ab7a3c64a6b6.csv,3920000000,ft3 (total for entire model),778.2973,feet (monthly average),17.043934,cfs,2,1.8,2,1.9,1.9,1.8,1.9,1.2,1.9,2,2
e6c66eb88182b66b6b0837addbbe7352.csv,2380000000,ft3 (total for entire model),786.15454,feet (monthly average),19.213572,cfs,2,1.5,2,1.9,1.9,1,2,0.9,1.9,1.9,0.9
e6c6adf73e848cb020850e5b10868500.csv,3070000000,ft3 (total for entire model),782.89014,feet (monthly average),18.274118,cfs,1.9,1.9,1.9,2,2,1.9,0.8,0.7,1.9,2,1.8
e6d0f589ba3b832ae9bc4906aa87d09c.csv,3220000000,ft3 (total for entire model),781.89984,feet (monthly average),18.093239,cfs,2,1.9,2,2,1.2,1.9,1.9,0.7,1.9,1.9,1.9
e6d4641e1753db9bffbe94dbabf618c3.csv,3260000000,ft3 (total for entire model),781.93945,feet (monthly average),18.401443,cfs,2,0.5,2,2,2,1,2,0.8,2,1.9,2
e6d4af07ac68621f16d0a46f1bc613a4.csv,3880000000,ft3 (total for entire model),778.04456,feet (monthly average),16.851942,cfs,2,1.5,2,1.9,1.9,2,1.9,1.3,2,2,1.8
e6ee4d4c2273447e1d98db40838d6682.csv,3310000000,ft3 (total for entire model),781.63696,feet (monthly average),18.12044,cfs,2,1.9,1.9,2,2,1,2,0.8,2,1.5,2
e6ef4d63fd7853a67f72f0e394306508.csv,3190000000,ft3 (total for entire model),781.9769,feet (monthly average),18.153593,cfs,2,1.9,2,1.9,1.9,1.9,1.9,0.6,2,1.5,2
e6f3638a449729c35bd72d09b995f33e.csv,3290000000,ft3 (total for entire model),781.4307,feet (monthly average),18.225025,cfs,2,1.5,1,2,2,1,2,0.8,1.9,1.9,2
e6f4f67912d2b83c2407120dcfba7418.csv,3240000000,ft3 (total for entire model),781.3202,feet (monthly average),18.201899,cfs,2,1.5,2,1.9,1.9,1.5,1.9,0.7,1.9,2,2
e6fbdf5b2423682dfe2984a11aba61e3.csv,3250000000,ft3 (total for entire model),783.1869,feet (monthly average),18.107258,cfs,0.5,1.9,1.8,2,1.9,1.9,1.9,0.8,1.9,1.9,1.8
e70151e1de0f3df7a38c027c15a01841.csv,3100000000,ft3 (total for entire model),782.568,feet (monthly average),18.24282,cfs,1.9,1.9,1.9,2,2,1.9,2,0.6,2,2,1.9
e70435991ae1ab4f01370224c95ecae5.csv,3190000000,ft3 (total for entire model),781.5543,feet (monthly average),18.21955,cfs,2,1.5,2,2,0.8,1.8,1.9,0.7,1.9,1.9,1.9
e71c3a24f7b06a84bc51628049e13ac6.csv,3110000000,ft3 (total for entire model),782.4831,feet (monthly average),18.2206,cfs,2,1.9,2,2,2,1.9,1.5,0.7,1.9,1.9,1.8
e71e592352a9358e1319667c90c4dbfb.csv,3220000000,ft3 (total for entire model),783.22656,feet (monthly average),18.172579,cfs,0.6,1.8,2,1.9,2,1.9,1.9,0.7,1.9,2,1.9
e71e6d80f6bb2126fbf19cfc4da236d9.csv,3320000000,ft3 (total for entire model),781.03723,feet (monthly average),18.050777,cfs,1.9,1.4,1.9,2,2,1.8,2,0.8,2,2,1.9
e72763754cb05089e1743bf534aeaec9.csv,3280000000,ft3 (total for entire model),781.2069,feet (monthly average),18.117094,cfs,1.9,1.5,1.6,1.9,1.9,1.8,1.9,0.7,1.9,2,2
e727ec1b6095825db9024ed0ff2e3aae.csv,3200000000,ft3 (total for entire model),781.98694,feet (monthly average),18.16396,cfs,2,1.8,2,1.9,1.9,1.8,1.9,0.7,1.3,2,1.9
e7341e7a1b2cab26e848e30e25f43586.csv,3180000000,ft3 (total for entire model),782.1951,feet (monthly average),18.18188,cfs,1.9,1.9,1.7,2,2,1.8,1.9,0.6,2,2,2
e73cac49e15957c93febfcfaced65a21.csv,3370000000,ft3 (total for entire model),780.6889,feet (monthly average),18.05521,cfs,2,1.5,2,1.9,1.9,1.5,2,0.8,1.2,1.9,2
e740aa9ec756bdbae97ec2c21cb46f21.csv,2320000000,ft3 (total for entire model),786.53424,feet (monthly average),19.249765,cfs,1.9,1.5,2,2,2,1.2,2,0.9,2,2,0.8
e745dbf1dee93abf18d3acb89d45c10d.csv,2960000000,ft3 (total for entire model),782.79144,feet (monthly average),18.589579,cfs,2,1.5,1.9,1.9,1.9,1.3,2,0.5,2,1.9,2
e748c7f2dfd7a3c46758b0e5b6f62799.csv,3390000000,ft3 (total for entire model),781.1561,feet (monthly average),17.97988,cfs,1.9,1.6,1.9,2,2,1.6,2,0.8,2,2,2
e7505f9256d3892acd935d8670266001.csv,3050000000,ft3 (total for entire model),782.242,feet (monthly average),18.38504,cfs,2,1.5,1.9,1.9,1.9,2,1.6,0.5,2,1.9,2
e752659ed37d2cee31525cd38f546c73.csv,3220000000,ft3 (total for entire model),782.0118,feet (monthly average),18.12287,cfs,1.9,1.8,2,1.9,2,1.9,1.9,0.7,1.9,1.8,1.9
e7591e3ac466c30a200873bd9240bae3.csv,3280000000,ft3 (total for entire model),781.87476,feet (monthly average),18.152048,cfs,2,1.9,1,1,1.7,1,2,0.8,2,2,2
e760459bb31c8ff7dc85c9ef69befe68.csv,3840000000,ft3 (total for entire model),778.1455,feet (monthly average),16.954248,cfs,2,1.5,2,2,1.9,2,1.8,1.2,1.8,2,1.9
e76e4cf3341da7bd4d21e0d200e6e82f.csv,3210000000,ft3 (total for entire model),781.9479,feet (monthly average),18.111382,cfs,2,1.9,1.9,2,1.7,2,1.9,0.6,2,1.9,2
e77c434878f524778f075b9c891a1617.csv,2340000000,ft3 (total for entire model),786.2295,feet (monthly average),19.173067,cfs,1.9,1.5,2,2,1.9,1.8,1.9,0.7,1.9,2,1
e77f4a4c564268e45df42aaf0bd19389.csv,3410000000,ft3 (total for entire model),780.42914,feet (monthly average),17.883768,cfs,2,1.5,1.9,2,1.9,1.8,1.9,0.8,2,2,2
e784727ba964420d2c36d587636a2fd5.csv,3300000000,ft3 (total for entire model),781.20306,feet (monthly average),18.128864,cfs,1.9,1.2,2,2,1.9,1.9,2,0.7,1.9,1.9,2
e78be0dd36bed46bbb3ce7804a149df3.csv,3200000000,ft3 (total for entire model),782.5797,feet (monthly average),18.22131,cfs,0.9,1.5,1.9,1.9,2,1.9,1.9,0.7,2,2,1.9
e79a203bda0b29182e072ef99778c3e7.csv,3200000000,ft3 (total for entire model),781.96967,feet (monthly average),18.152487,cfs,2,1.8,2,1.9,1.3,1.8,1.9,0.7,1.9,2,1.9
e79fe9f49d397f4f40afa38be5556b66.csv,3340000000,ft3 (total for entire model),782.2834,feet (monthly average),18.089935,cfs,1.2,1.9,2,1.9,1.9,1,2,0.9,1.9,1.9,1.9
e7a384648e381c610781c5d811e6eda9.csv,3130000000,ft3 (total for entire model),781.9601,feet (monthly average),18.339825,cfs,2,1.5,1.9,2,1.9,1.4,1.9,0.7,2,2,1.9
e7adad3537704253a5048db4fac2fee3.csv,3500000000,ft3 (total for entire model),780.50287,feet (monthly average),17.6971,cfs,2,1.9,2,2,1.9,1.9,1.9,1,2,2,1.8
e7b9f271f8c3e01ad89ad34854971b43.csv,3170000000,ft3 (total for entire model),781.6189,feet (monthly average),18.273708,cfs,2,1.5,2,1.9,2,1.9,1.9,0.6,0.5,1.9,2
